filtrada_trian[0], 344,
filtrada_trian[1], 347,
filtrada_trian[2], 340,
filtrada_trian[3], 336,
filtrada_trian[4], 345,
filtrada_trian[5], 351,
filtrada_trian[6], 344,
filtrada_trian[7], 338,
filtrada_trian[8], 342,
filtrada_trian[9], 345,
filtrada_trian[10], 340,
filtrada_trian[11], 339,
filtrada_trian[12], 348,
filtrada_trian[13], 350,
filtrada_trian[14], 340,
filtrada_trian[15], 336,
filtrada_trian[16], 343,
filtrada_trian[17], 347,
filtrada_trian[18], 342,
filtrada_trian[19], 341,
filtrada_trian[20], 348,
filtrada_trian[21], 347,
filtrada_trian[22], 337,
filtrada_trian[23], 336,
filtrada_trian[24], 346,
filtrada_trian[25], 349,
filtrada_trian[26], 342,
filtrada_trian[27], 340,
filtrada_trian[28], 346,
filtrada_trian[29], 344,
filtrada_trian[30], 337,
filtrada_trian[31], 344,
filtrada_trian[32], 349,
filtrada_trian[33], 342,
filtrada_trian[34], 337,
filtrada_trian[35], 344,
filtrada_trian[36], 348,
filtrada_trian[37], 341,
filtrada_trian[38], 338,
filtrada_trian[39], 345,
filtrada_trian[40], 348,
filtrada_trian[41], 341,
filtrada_trian[42], 338,
filtrada_trian[43], 345,
filtrada_trian[44], 348,
filtrada_trian[45], 340,
filtrada_trian[46], 338,
filtrada_trian[47], 346,
filtrada_trian[48], 347,
filtrada_trian[49], 340,
filtrada_trian[50], 339,
filtrada_trian[51], 346,
filtrada_trian[52], 347,
filtrada_trian[53], 339,
filtrada_trian[54], 339,
filtrada_trian[55], 347,
filtrada_trian[56], 346,
filtrada_trian[57], 339,
filtrada_trian[58], 340,
filtrada_trian[59], 347,
filtrada_trian[60], 345,
filtrada_trian[61], 339,
filtrada_trian[62], 341,
filtrada_trian[63], 348,
filtrada_trian[64], 345,
filtrada_trian[65], 338,
filtrada_trian[66], 341,
filtrada_trian[67], 348,
filtrada_trian[68], 344,
filtrada_trian[69], 338,
filtrada_trian[70], 342,
filtrada_trian[71], 348,
filtrada_trian[72], 344,
filtrada_trian[73], 338,
filtrada_trian[74], 342,
filtrada_trian[75], 348,
filtrada_trian[76], 343,
filtrada_trian[77], 337,
filtrada_trian[78], 343,
filtrada_trian[79], 349,
filtrada_trian[80], 343,
filtrada_trian[81], 337,
filtrada_trian[82], 344,
filtrada_trian[83], 349,
filtrada_trian[84], 342,
filtrada_trian[85], 337,
filtrada_trian[86], 344,
filtrada_trian[87], 349,
filtrada_trian[88], 342,
filtrada_trian[89], 337,
filtrada_trian[90], 344,
filtrada_trian[91], 348,
filtrada_trian[92], 341,
filtrada_trian[93], 338,
filtrada_trian[94], 345,
filtrada_trian[95], 348,
filtrada_trian[96], 341,
filtrada_trian[97], 339,
filtrada_trian[98], 340,
filtrada_trian[99], 347,
filtrada_trian[100], 346,
filtrada_trian[101], 339,
filtrada_trian[102], 340,
filtrada_trian[103], 347,
filtrada_trian[104], 345,
filtrada_trian[105], 338,
filtrada_trian[106], 341,
filtrada_trian[107], 348,
filtrada_trian[108], 345,
filtrada_trian[109], 338,
filtrada_trian[110], 342,
filtrada_trian[111], 348,
filtrada_trian[112], 344,
filtrada_trian[113], 338,
filtrada_trian[114], 342,
filtrada_trian[115], 348,
filtrada_trian[116], 343,
filtrada_trian[117], 337,
filtrada_trian[118], 343,
filtrada_trian[119], 348,
filtrada_trian[120], 343,
filtrada_trian[121], 337,
filtrada_trian[122], 344,
filtrada_trian[123], 349,
filtrada_trian[124], 342,
filtrada_trian[125], 337,
filtrada_trian[126], 344,
filtrada_trian[127], 349,
filtrada_trian[128], 342,
filtrada_trian[129], 338,
filtrada_trian[130], 344,
filtrada_trian[131], 348,
filtrada_trian[132], 341,
filtrada_trian[133], 338,
filtrada_trian[134], 345,
filtrada_trian[135], 348,
filtrada_trian[136], 341,
filtrada_trian[137], 338,
filtrada_trian[138], 345,
filtrada_trian[139], 348,
filtrada_trian[140], 340,
filtrada_trian[141], 338,
filtrada_trian[142], 346,
filtrada_trian[143], 347,
filtrada_trian[144], 340,
filtrada_trian[145], 339,
filtrada_trian[146], 346,
filtrada_trian[147], 347,
filtrada_trian[148], 339,
filtrada_trian[149], 339,
filtrada_trian[150], 347,
filtrada_trian[151], 346,
filtrada_trian[152], 339,
filtrada_trian[153], 340,
filtrada_trian[154], 347,
filtrada_trian[155], 346,
filtrada_trian[156], 339,
filtrada_trian[157], 341,
filtrada_trian[158], 348,
filtrada_trian[159], 345,
filtrada_trian[160], 338,
filtrada_trian[161], 341,
filtrada_trian[162], 348,
filtrada_trian[163], 344,
filtrada_trian[164], 338,
filtrada_trian[165], 342,
filtrada_trian[166], 348,
filtrada_trian[167], 344,
filtrada_trian[168], 337,
filtrada_trian[169], 343,
filtrada_trian[170], 348,
filtrada_trian[171], 343,
filtrada_trian[172], 337,
filtrada_trian[173], 343,
filtrada_trian[174], 349,
filtrada_trian[175], 342,
filtrada_trian[176], 337,
filtrada_trian[177], 344,
filtrada_trian[178], 349,
filtrada_trian[179], 342,
filtrada_trian[180], 337,
filtrada_trian[181], 344,
filtrada_trian[182], 348,
filtrada_trian[183], 341,
filtrada_trian[184], 338,
filtrada_trian[185], 345,
filtrada_trian[186], 348,
filtrada_trian[187], 341,
filtrada_trian[188], 338,
filtrada_trian[189], 345,
filtrada_trian[190], 348,
filtrada_trian[191], 341,
filtrada_trian[192], 338,
filtrada_trian[193], 346,
filtrada_trian[194], 348,
filtrada_trian[195], 340,
filtrada_trian[196], 339,
filtrada_trian[197], 346,
filtrada_trian[198], 347,
filtrada_trian[199], 340,
